# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	139733	143005	-							FAZ98_RS29215	3273		old_locus_tag=FAZ98_29215
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	139733	143005	-	WP_158956844.1	WP_158956844.1		efflux RND transporter permease subunit			FAZ98_RS29215	3273	1090	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	143227	143901	-							FAZ98_RS29220	675		old_locus_tag=FAZ98_29220
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	143227	143901	-	WP_158956846.1	WP_158956846.1		response regulator transcription factor			FAZ98_RS29220	675	224	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	143924	144853	-							FAZ98_RS29225	930		old_locus_tag=FAZ98_29225
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	143924	144853	-	WP_158956848.1	WP_158956848.1		LysR family transcriptional regulator			FAZ98_RS29225	930	309	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	144904	145290	-							FAZ98_RS29230	387		old_locus_tag=FAZ98_29230
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	144904	145290	-	WP_158956850.1	WP_158956850.1		hypothetical protein			FAZ98_RS29230	387	128	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	145535	146671	+							FAZ98_RS29235	1137		old_locus_tag=FAZ98_29235
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	145535	146671	+	WP_233273004.1	WP_233273004.1		HPP family protein			FAZ98_RS29235	1137	378	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	146729	147733	-							FAZ98_RS29240	1005		old_locus_tag=FAZ98_29240
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	146729	147733	-	WP_158956852.1	WP_158956852.1		sodium:calcium antiporter			FAZ98_RS29240	1005	334	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	148085	149263	-							FAZ98_RS29245	1179		old_locus_tag=FAZ98_29245
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	148085	149263	-	WP_158956854.1	WP_158956854.1		porin			FAZ98_RS29245	1179	392	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	149709	149864	+							FAZ98_RS35485	156		
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	149709	149864	+	WP_199272481.1	WP_199272481.1		hypothetical protein			FAZ98_RS35485	156	51	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	149978	150730	+							FAZ98_RS29250	753		old_locus_tag=FAZ98_29250
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	149978	150730	+	WP_158956856.1	WP_158956856.1		class I SAM-dependent methyltransferase			FAZ98_RS29250	753	250	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	150723	151256	-							FAZ98_RS29255	534		old_locus_tag=FAZ98_29255
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	150723	151256	-	WP_158956858.1	WP_158956858.1		outer membrane beta-barrel protein			FAZ98_RS29255	534	177	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	151702	153000	+					ugpB		FAZ98_RS29260	1299		old_locus_tag=FAZ98_29260
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	151702	153000	+	WP_233273031.1	WP_233273031.1		sn-glycerol-3-phosphate ABC transporter substrate-binding protein UgpB	ugpB		FAZ98_RS29260	1299	432	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	153088	154959	-							FAZ98_RS29265	1872		old_locus_tag=FAZ98_29265
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	153088	154959	-	WP_158956862.1	WP_158956862.1		acyl-CoA dehydrogenase			FAZ98_RS29265	1872	623	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	155124	156044	+							FAZ98_RS29270	921		old_locus_tag=FAZ98_29270
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	155124	156044	+	WP_158956864.1	WP_158956864.1		LysR family transcriptional regulator			FAZ98_RS29270	921	306	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	156222	157115	-							FAZ98_RS29275	894		old_locus_tag=FAZ98_29275
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	156222	157115	-	WP_158956866.1	WP_158956866.1		LysR family transcriptional regulator			FAZ98_RS29275	894	297	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	157215	158108	+							FAZ98_RS29280	894		old_locus_tag=FAZ98_29280
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	157215	158108	+	WP_158956868.1	WP_158956868.1		CoA ester lyase			FAZ98_RS29280	894	297	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	158196	159386	+							FAZ98_RS29285	1191		old_locus_tag=FAZ98_29285
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	158196	159386	+	WP_158956870.1	WP_158956870.1		CoA transferase			FAZ98_RS29285	1191	396	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	159428	160249	+							FAZ98_RS29290	822		old_locus_tag=FAZ98_29290
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	159428	160249	+	WP_158956872.1	WP_158956872.1		amidohydrolase family protein			FAZ98_RS29290	822	273	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	160294	161661	+							FAZ98_RS29295	1368		old_locus_tag=FAZ98_29295
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	160294	161661	+	WP_158956874.1	WP_158956874.1		TIGR00366 family protein			FAZ98_RS29295	1368	455	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	161676	163004	+							FAZ98_RS29300	1329		old_locus_tag=FAZ98_29300
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	161676	163004	+	WP_158956876.1	WP_158956876.1		2-hydroxycarboxylate transporter family protein			FAZ98_RS29300	1329	442	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	163169	163771	+							FAZ98_RS29305	603		old_locus_tag=FAZ98_29305
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	163169	163771	+	WP_158956879.1	WP_158956879.1		DUF1007 family protein			FAZ98_RS29305	603	200	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	163765	164910	+							FAZ98_RS29310	1146		old_locus_tag=FAZ98_29310
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	163765	164910	+	WP_158956880.1	WP_158956880.1		high frequency lysogenization protein HflD			FAZ98_RS29310	1146	381	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	164921	165319	-							FAZ98_RS29315	399		old_locus_tag=FAZ98_29315
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	164921	165319	-	WP_158956882.1	WP_158956882.1		lysozyme inhibitor LprI family protein			FAZ98_RS29315	399	132	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	165478	166821	-							FAZ98_RS29320	1344		old_locus_tag=FAZ98_29320
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	165478	166821	-	WP_158956884.1	WP_158956884.1		MFS transporter			FAZ98_RS29320	1344	447	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	166920	167591	-					leuD		FAZ98_RS29325	672		old_locus_tag=FAZ98_29325
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	166920	167591	-	WP_158956886.1	WP_158956886.1		3-isopropylmalate dehydratase small subunit	leuD		FAZ98_RS29325	672	223	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	167584	169002	-					leuC		FAZ98_RS29330	1419		old_locus_tag=FAZ98_29330
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	167584	169002	-	WP_158956888.1	WP_158956888.1		3-isopropylmalate dehydratase large subunit	leuC		FAZ98_RS29330	1419	472	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	169026	169910	-							FAZ98_RS29335	885		old_locus_tag=FAZ98_29335
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	169026	169910	-	WP_158956890.1	WP_158956890.1		alpha/beta hydrolase			FAZ98_RS29335	885	294	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	170029	170946	+							FAZ98_RS29340	918		old_locus_tag=FAZ98_29340
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	170029	170946	+	WP_158958578.1	WP_158958578.1		LysR family transcriptional regulator			FAZ98_RS29340	918	305	
gene	pseudogene	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	171002	171837	-							FAZ98_RS29345	836		pseudo;old_locus_tag=FAZ98_29345
CDS	without_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	171002	171837	-				oxidoreductase			FAZ98_RS29345	836		pseudo
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	171953	172693	-							FAZ98_RS29350	741		old_locus_tag=FAZ98_29350
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	171953	172693	-	WP_158956892.1	WP_158956892.1		SDR family oxidoreductase			FAZ98_RS29350	741	246	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	172806	173702	+							FAZ98_RS29355	897		old_locus_tag=FAZ98_29355
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	172806	173702	+	WP_158956894.1	WP_158956894.1		LysR family transcriptional regulator			FAZ98_RS29355	897	298	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	173927	175234	+							FAZ98_RS29360	1308		old_locus_tag=FAZ98_29360
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	173927	175234	+	WP_158956896.1	WP_158956896.1		hypothetical protein			FAZ98_RS29360	1308	435	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	175507	175842	+							FAZ98_RS29365	336		old_locus_tag=FAZ98_29365
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	175507	175842	+	WP_158956898.1	WP_158956898.1		DUF4148 domain-containing protein			FAZ98_RS29365	336	111	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	176010	176264	+							FAZ98_RS29370	255		old_locus_tag=FAZ98_29370
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	176010	176264	+	WP_199272482.1	WP_199272482.1		hypothetical protein			FAZ98_RS29370	255	84	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	176440	178659	-							FAZ98_RS29375	2220		old_locus_tag=FAZ98_29375
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	176440	178659	-	WP_158956900.1	WP_158956900.1		TonB-dependent receptor			FAZ98_RS29375	2220	739	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	179232	181331	+							FAZ98_RS29380	2100		old_locus_tag=FAZ98_29380
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	179232	181331	+	WP_158956902.1	WP_158956902.1		EAL domain-containing protein			FAZ98_RS29380	2100	699	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	181350	181760	-							FAZ98_RS29385	411		old_locus_tag=FAZ98_29385
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	181350	181760	-	WP_158956904.1	WP_158956904.1		rhodanese-like domain-containing protein			FAZ98_RS29385	411	136	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	181857	182888	+					ftrA		FAZ98_RS29390	1032		old_locus_tag=FAZ98_29390
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	181857	182888	+	WP_158956906.1	WP_158956906.1		transcriptional regulator FtrA	ftrA		FAZ98_RS29390	1032	343	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	183188	184678	+							FAZ98_RS29395	1491		old_locus_tag=FAZ98_29395
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	183188	184678	+	WP_158956908.1	WP_158956908.1		SulP family inorganic anion transporter			FAZ98_RS29395	1491	496	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	184755	185447	-							FAZ98_RS29400	693		old_locus_tag=FAZ98_29400
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	184755	185447	-	WP_199272483.1	WP_199272483.1		PepSY-associated TM helix domain-containing protein			FAZ98_RS29400	693	230	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	185469	186260	-							FAZ98_RS29405	792		old_locus_tag=FAZ98_29405
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	185469	186260	-	WP_233273005.1	WP_233273005.1		hypothetical protein			FAZ98_RS29405	792	263	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	186285	188498	-							FAZ98_RS29410	2214		old_locus_tag=FAZ98_29410
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	186285	188498	-	WP_233273006.1	WP_233273006.1		TonB-dependent siderophore receptor			FAZ98_RS29410	2214	737	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	188972	189655	+							FAZ98_RS29415	684		old_locus_tag=FAZ98_29415
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	188972	189655	+	WP_158958586.1	WP_158958586.1		response regulator transcription factor			FAZ98_RS29415	684	227	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	189642	191042	+							FAZ98_RS29420	1401		old_locus_tag=FAZ98_29420
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	189642	191042	+	WP_158956910.1	WP_158956910.1		ATP-binding protein			FAZ98_RS29420	1401	466	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	191445	192326	+							FAZ98_RS29425	882		old_locus_tag=FAZ98_29425
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	191445	192326	+	WP_233273007.1	WP_233273007.1		hypothetical protein			FAZ98_RS29425	882	293	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	192420	193292	+							FAZ98_RS29430	873		old_locus_tag=FAZ98_29430
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	192420	193292	+	WP_158956914.1	WP_158956914.1		hypothetical protein			FAZ98_RS29430	873	290	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	193379	194518	+							FAZ98_RS29435	1140		old_locus_tag=FAZ98_29435
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	193379	194518	+	WP_158956916.1	WP_158956916.1		glycosyltransferase			FAZ98_RS29435	1140	379	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	194604	194924	+							FAZ98_RS29440	321		old_locus_tag=FAZ98_29440
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	194604	194924	+	WP_158956918.1	WP_158956918.1		hypothetical protein			FAZ98_RS29440	321	106	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	195069	196727	-							FAZ98_RS29445	1659		old_locus_tag=FAZ98_29445
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	195069	196727	-	WP_158956920.1	WP_158956920.1		OprD family porin			FAZ98_RS29445	1659	552	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	196824	197876	-							FAZ98_RS29450	1053		old_locus_tag=FAZ98_29450
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	196824	197876	-	WP_158956922.1	WP_158956922.1		ATP-binding cassette domain-containing protein			FAZ98_RS29450	1053	350	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	197873	198883	-							FAZ98_RS29455	1011		old_locus_tag=FAZ98_29455
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	197873	198883	-	WP_158956924.1	WP_158956924.1		ABC transporter ATP-binding protein			FAZ98_RS29455	1011	336	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	198885	199766	-							FAZ98_RS29460	882		old_locus_tag=FAZ98_29460
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	198885	199766	-	WP_158956926.1	WP_158956926.1		ABC transporter permease subunit			FAZ98_RS29460	882	293	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	199781	200719	-							FAZ98_RS29465	939		old_locus_tag=FAZ98_29465
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	199781	200719	-	WP_158956928.1	WP_158956928.1		ABC transporter permease subunit			FAZ98_RS29465	939	312	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	200731	202365	-							FAZ98_RS29470	1635		old_locus_tag=FAZ98_29470
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	200731	202365	-	WP_158956930.1	WP_158956930.1		peptide ABC transporter substrate-binding protein			FAZ98_RS29470	1635	544	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	202852	203214	-							FAZ98_RS29475	363		old_locus_tag=FAZ98_29475
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	202852	203214	-	WP_158958588.1	WP_158958588.1		DUF934 domain-containing protein			FAZ98_RS29475	363	120	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	203234	204691	-							FAZ98_RS29480	1458		old_locus_tag=FAZ98_29480
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	203234	204691	-	WP_158956932.1	WP_158956932.1		PLP-dependent aminotransferase family protein			FAZ98_RS29480	1458	485	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	205082	205285	+							FAZ98_RS29485	204		old_locus_tag=FAZ98_29485
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	205082	205285	+	WP_158958590.1	WP_158958590.1		DUF2970 domain-containing protein			FAZ98_RS29485	204	67	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	205830	206627	+							FAZ98_RS29490	798		old_locus_tag=FAZ98_29490
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	205830	206627	+	WP_158956934.1	WP_158956934.1		type IV pili methyl-accepting chemotaxis transducer N-terminal domain-containing protein			FAZ98_RS29490	798	265	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	206654	208048	+							FAZ98_RS29495	1395		old_locus_tag=FAZ98_29495
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	206654	208048	+	WP_158956936.1	WP_158956936.1		MFS transporter			FAZ98_RS29495	1395	464	
gene	pseudogene	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	208155	208259	-							FAZ98_RS29500	105		partial;pseudo;old_locus_tag=FAZ98_29500
CDS	without_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	208155	208259	-				DNA-binding response regulator			FAZ98_RS29500	105		partial;pseudo
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	208443	209210	-					cobA		FAZ98_RS29505	768		old_locus_tag=FAZ98_29505
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	208443	209210	-	WP_158956938.1	WP_158956938.1		uroporphyrinogen-III C-methyltransferase	cobA		FAZ98_RS29505	768	255	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	209822	212380	+					nirB		FAZ98_RS29510	2559		old_locus_tag=FAZ98_29510
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	209822	212380	+	WP_158958592.1	WP_158958592.1		nitrite reductase large subunit NirB	nirB		FAZ98_RS29510	2559	852	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	212419	212766	+					nirD		FAZ98_RS29515	348		old_locus_tag=FAZ98_29515
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	212419	212766	+	WP_158956940.1	WP_158956940.1		nitrite reductase small subunit NirD	nirD		FAZ98_RS29515	348	115	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	212859	217097	+							FAZ98_RS29520	4239		old_locus_tag=FAZ98_29520
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	212859	217097	+	WP_158956942.1	WP_158956942.1		bifunctional nitrate reductase/sulfite reductase flavoprotein subunit alpha			FAZ98_RS29520	4239	1412	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	217051	217308	-							FAZ98_RS29525	258		old_locus_tag=FAZ98_29525
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	217051	217308	-	WP_158956944.1	WP_158956944.1		hypothetical protein			FAZ98_RS29525	258	85	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	217553	218452	+					cynR		FAZ98_RS29530	900		old_locus_tag=FAZ98_29530
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	217553	218452	+	WP_233273008.1	WP_233273008.1		transcriptional regulator CynR	cynR		FAZ98_RS29530	900	299	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	218586	219830	+							FAZ98_RS29535	1245		old_locus_tag=FAZ98_29535
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	218586	219830	+	WP_158956948.1	WP_158956948.1		acyl-CoA dehydrogenase family protein			FAZ98_RS29535	1245	414	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	219981	220784	+							FAZ98_RS29540	804		old_locus_tag=FAZ98_29540
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	219981	220784	+	WP_158956950.1	WP_158956950.1		hypothetical protein			FAZ98_RS29540	804	267	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	220866	221495	+							FAZ98_RS29545	630		old_locus_tag=FAZ98_29545
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	220866	221495	+	WP_158956952.1	WP_158956952.1		phosphatase PAP2 family protein			FAZ98_RS29545	630	209	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	221619	221855	+							FAZ98_RS29550	237		old_locus_tag=FAZ98_29550
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	221619	221855	+	WP_158956954.1	WP_158956954.1		hypothetical protein			FAZ98_RS29550	237	78	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	221894	222118	-							FAZ98_RS29555	225		old_locus_tag=FAZ98_29555
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	221894	222118	-	WP_158956956.1	WP_158956956.1		hypothetical protein			FAZ98_RS29555	225	74	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	222272	222964	-							FAZ98_RS29560	693		old_locus_tag=FAZ98_29560
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	222272	222964	-	WP_158956958.1	WP_158956958.1		GntR family transcriptional regulator			FAZ98_RS29560	693	230	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	223349	224131	+							FAZ98_RS29565	783		old_locus_tag=FAZ98_29565
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	223349	224131	+	WP_158956960.1	WP_158956960.1		aldolase/citrate lyase family protein			FAZ98_RS29565	783	260	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	224149	225303	+							FAZ98_RS29570	1155		old_locus_tag=FAZ98_29570
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	224149	225303	+	WP_158956962.1	WP_158956962.1		pyridoxal phosphate-dependent aminotransferase			FAZ98_RS29570	1155	384	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	225434	226501	+							FAZ98_RS29575	1068		old_locus_tag=FAZ98_29575
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	225434	226501	+	WP_158956964.1	WP_158956964.1		porin			FAZ98_RS29575	1068	355	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	226529	227671	+							FAZ98_RS29580	1143		old_locus_tag=FAZ98_29580
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	4	NZ_CP046916.1	226529	227671	+	WP_158956966.1	WP_158956966.1		aminotransferase class V-fold PLP-dependent enzyme			FAZ98_RS29580	1143	380	
