# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	643857	644546	+					hisQ		BC1002_RS30525	690		old_locus_tag=BC1002_6184
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	643857	644546	+	WP_013093834.1	WP_013093834.1		histidine ABC transporter permease HisQ	hisQ		BC1002_RS30525	690	229	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	644543	645256	+							BC1002_RS30530	714		old_locus_tag=BC1002_6185
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	644543	645256	+	WP_013093835.1	WP_013093835.1		ABC transporter permease			BC1002_RS30530	714	237	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	645289	646056	+							BC1002_RS30535	768		old_locus_tag=BC1002_6186
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	645289	646056	+	WP_013093836.1	WP_013093836.1		ABC transporter ATP-binding protein			BC1002_RS30535	768	255	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	646218	646991	+							BC1002_RS30540	774		old_locus_tag=BC1002_6187
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	646218	646991	+	WP_013093837.1	WP_013093837.1		hypothetical protein			BC1002_RS30540	774	257	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	646984	647466	+							BC1002_RS30545	483		old_locus_tag=BC1002_6188
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	646984	647466	+	WP_013093838.1	WP_013093838.1		hypothetical protein			BC1002_RS30545	483	160	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	647499	647831	-							BC1002_RS30550	333		old_locus_tag=BC1002_6189
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	647499	647831	-	WP_013093839.1	WP_013093839.1		Rieske 2Fe-2S domain-containing protein			BC1002_RS30550	333	110	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	647835	648023	-							BC1002_RS30555	189		old_locus_tag=BC1002_6190
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	647835	648023	-	WP_238538090.1	WP_238538090.1		hypothetical protein			BC1002_RS30555	189	62	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	648241	648993	+							BC1002_RS30560	753		old_locus_tag=BC1002_6191
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	648241	648993	+	WP_013093841.1	WP_013093841.1		hypothetical protein			BC1002_RS30560	753	250	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	648996	649259	+							BC1002_RS30565	264		old_locus_tag=BC1002_6192
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	648996	649259	+	WP_013093842.1	WP_013093842.1		hypothetical protein			BC1002_RS30565	264	87	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	649720	650052	-							BC1002_RS30570	333		old_locus_tag=BC1002_6193
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	649720	650052	-	WP_013093839.1	WP_013093839.1		Rieske 2Fe-2S domain-containing protein			BC1002_RS30570	333	110	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	650056	650367	-							BC1002_RS30575	312		old_locus_tag=BC1002_6194
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	650056	650367	-	WP_013093843.1	WP_013093843.1		YciI family protein			BC1002_RS30575	312	103	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	650373	651245	-							BC1002_RS30580	873		old_locus_tag=BC1002_6195
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	650373	651245	-	WP_013093844.1	WP_013093844.1		intradiol ring-cleavage dioxygenase			BC1002_RS30580	873	290	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	651291	652358	-							BC1002_RS30585	1068		old_locus_tag=BC1002_6196
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	651291	652358	-	WP_013093845.1	WP_013093845.1		maleylacetate reductase			BC1002_RS30585	1068	355	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	652366	653832	-							BC1002_RS30590	1467		old_locus_tag=BC1002_6197
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	652366	653832	-	WP_013093846.1	WP_013093846.1		aldehyde dehydrogenase family protein			BC1002_RS30590	1467	488	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	653879	654898	-							BC1002_RS30595	1020		old_locus_tag=BC1002_6198
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	653879	654898	-	WP_013093847.1	WP_013093847.1		hypothetical protein			BC1002_RS30595	1020	339	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	655106	655600	-							BC1002_RS30600	495		old_locus_tag=BC1002_6199
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	655106	655600	-	WP_013093848.1	WP_013093848.1		hypothetical protein			BC1002_RS30600	495	164	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	655835	656764	-							BC1002_RS30605	930		old_locus_tag=BC1002_6200
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	655835	656764	-	WP_013093849.1	WP_013093849.1		LysR family transcriptional regulator			BC1002_RS30605	930	309	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	656897	658168	-							BC1002_RS30610	1272		old_locus_tag=BC1002_6201
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	656897	658168	-	WP_013093850.1	WP_013093850.1		MFS transporter			BC1002_RS30610	1272	423	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	658675	659775	-							BC1002_RS30615	1101		old_locus_tag=BC1002_6202
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	658675	659775	-	WP_013093851.1	WP_013093851.1		M14 family metallopeptidase			BC1002_RS30615	1101	366	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	659791	660984	-							BC1002_RS30620	1194		old_locus_tag=BC1002_6203
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	659791	660984	-	WP_013093852.1	WP_013093852.1		M20 family metallopeptidase			BC1002_RS30620	1194	397	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	661009	662334	-							BC1002_RS30625	1326		old_locus_tag=BC1002_6204
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	661009	662334	-	WP_041735668.1	WP_041735668.1		MFS transporter			BC1002_RS30625	1326	441	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	662511	663383	+							BC1002_RS30630	873		old_locus_tag=BC1002_6205
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	662511	663383	+	WP_013093854.1	WP_013093854.1		LysR family transcriptional regulator			BC1002_RS30630	873	290	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	663609	664514	+							BC1002_RS30635	906		old_locus_tag=BC1002_6206
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	663609	664514	+	WP_041735671.1	WP_041735671.1		cation transporter			BC1002_RS30635	906	301	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	664597	664869	-							BC1002_RS30640	273		old_locus_tag=BC1002_6207
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	664597	664869	-	WP_013093856.1	WP_013093856.1		hypothetical protein			BC1002_RS30640	273	90	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	665173	665988	+							BC1002_RS30645	816		old_locus_tag=BC1002_6208
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	665173	665988	+	WP_013093857.1	WP_013093857.1		methyltransferase domain-containing protein			BC1002_RS30645	816	271	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	666047	666352	-							BC1002_RS30650	306		old_locus_tag=BC1002_6209
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	666047	666352	-	WP_013093858.1	WP_013093858.1		acylphosphatase			BC1002_RS30650	306	101	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	666398	667486	-							BC1002_RS30655	1089		old_locus_tag=BC1002_6210
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	666398	667486	-	WP_013093859.1	WP_013093859.1		hypothetical protein			BC1002_RS30655	1089	362	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	667508	667948	-							BC1002_RS30660	441		old_locus_tag=BC1002_6211
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	667508	667948	-	WP_157874821.1	WP_157874821.1		hypothetical protein			BC1002_RS30660	441	146	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	668715	670349	+							BC1002_RS30670	1635		old_locus_tag=BC1002_6213
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	668715	670349	+	WP_013093862.1	WP_013093862.1		NADP-dependent glyceraldehyde-3-phosphate dehydrogenase			BC1002_RS30670	1635	544	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	670472	670651	-							BC1002_RS30675	180		old_locus_tag=BC1002_6214
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	670472	670651	-	WP_013093863.1	WP_013093863.1		hypothetical protein			BC1002_RS30675	180	59	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	670662	670829	-							BC1002_RS38325	168		old_locus_tag=BC1002_6215
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	670662	670829	-	WP_162094074.1	WP_162094074.1		hypothetical protein			BC1002_RS38325	168	55	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	671351	672043	+							BC1002_RS30680	693		old_locus_tag=BC1002_6216
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	671351	672043	+	WP_013093865.1	WP_013093865.1		CBS domain-containing protein			BC1002_RS30680	693	230	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	672159	672605	-							BC1002_RS30685	447		old_locus_tag=BC1002_6217
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	672159	672605	-	WP_013093866.1	WP_013093866.1		SRPBCC family protein			BC1002_RS30685	447	148	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	672829	673563	+							BC1002_RS30690	735		old_locus_tag=BC1002_6218
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	672829	673563	+	WP_013093867.1	WP_013093867.1		haloacid dehalogenase type II			BC1002_RS30690	735	244	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	673546	674145	-							BC1002_RS30695	600		old_locus_tag=BC1002_6219
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	673546	674145	-	WP_013093868.1	WP_013093868.1		NUDIX domain-containing protein			BC1002_RS30695	600	199	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	674225	674980	+							BC1002_RS30700	756		old_locus_tag=BC1002_6220
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	674225	674980	+	WP_013093869.1	WP_013093869.1		DeoR/GlpR family DNA-binding transcription regulator			BC1002_RS30700	756	251	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	675193	675993	+							BC1002_RS30705	801		old_locus_tag=BC1002_6221
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	675193	675993	+	WP_013093870.1	WP_013093870.1		transporter substrate-binding domain-containing protein			BC1002_RS30705	801	266	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	676355	678028	+					treA		BC1002_RS30710	1674		old_locus_tag=BC1002_6222
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	676355	678028	+	WP_013093871.1	WP_013093871.1		alpha,alpha-trehalase TreA	treA		BC1002_RS30710	1674	557	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	678103	678471	+							BC1002_RS30715	369		old_locus_tag=BC1002_6223
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	678103	678471	+	WP_013093872.1	WP_013093872.1		DUF2784 family protein			BC1002_RS30715	369	122	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	678984	680819	+							BC1002_RS30720	1836		old_locus_tag=BC1002_6224
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	678984	680819	+	WP_013093873.1	WP_013093873.1		peptidase S10			BC1002_RS30720	1836	611	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	680871	681269	+							BC1002_RS30725	399		old_locus_tag=BC1002_6225
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	680871	681269	+	WP_013093874.1	WP_013093874.1		hypothetical protein			BC1002_RS30725	399	132	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	681374	681784	-							BC1002_RS30730	411		old_locus_tag=BC1002_6226
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	681374	681784	-	WP_013093875.1	WP_013093875.1		VOC family protein			BC1002_RS30730	411	136	
gene	pseudogene	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	682061	683307	-							BC1002_RS30735	1247		pseudo;old_locus_tag=BC1002_6227
CDS	without_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	682061	683307	-				MFS transporter			BC1002_RS30735	1247		pseudo
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	683572	684105	-							BC1002_RS30740	534		old_locus_tag=BC1002_6228
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	683572	684105	-	WP_013093876.1	WP_013093876.1		AraC family transcriptional regulator			BC1002_RS30740	534	177	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	684115	684270	-							BC1002_RS38065	156		
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	684115	684270	-	WP_157874822.1	WP_157874822.1		hypothetical protein			BC1002_RS38065	156	51	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	684279	685352	-							BC1002_RS30745	1074		old_locus_tag=BC1002_6230
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	684279	685352	-	WP_013093877.1	WP_013093877.1		AI-2E family transporter			BC1002_RS30745	1074	357	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	685810	687087	+							BC1002_RS30750	1278		old_locus_tag=BC1002_6231
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	685810	687087	+	WP_013093878.1	WP_013093878.1		hypothetical protein			BC1002_RS30750	1278	425	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	687127	687915	-							BC1002_RS30755	789		old_locus_tag=BC1002_6232
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	687127	687915	-	WP_013093879.1	WP_013093879.1		hypothetical protein			BC1002_RS30755	789	262	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	688221	689807	+							BC1002_RS30760	1587		old_locus_tag=BC1002_6233
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	688221	689807	+	WP_013093880.1	WP_013093880.1		phospholipase D family protein			BC1002_RS30760	1587	528	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	689816	690271	-							BC1002_RS30765	456		old_locus_tag=BC1002_6234
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	689816	690271	-	WP_238538091.1	WP_238538091.1		hypothetical protein			BC1002_RS30765	456	151	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	690487	690870	-							BC1002_RS30770	384		old_locus_tag=BC1002_6235
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	690487	690870	-	WP_013093882.1	WP_013093882.1		PLDc N-terminal domain-containing protein			BC1002_RS30770	384	127	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	691334	694021	-					tssH		BC1002_RS30775	2688		old_locus_tag=BC1002_6236
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	691334	694021	-	WP_041735677.1	WP_041735677.1		type VI secretion system ATPase TssH	tssH		BC1002_RS30775	2688	895	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	694334	695218	+							BC1002_RS30780	885		old_locus_tag=BC1002_6237
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	694334	695218	+	WP_238538030.1	WP_238538030.1		TagK domain-containing protein			BC1002_RS30780	885	294	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	695187	696023	+							BC1002_RS30785	837		old_locus_tag=BC1002_6238
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	695187	696023	+	WP_013093885.1	WP_013093885.1		virulence protein SciE type			BC1002_RS30785	837	278	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	696020	696538	+					tssE		BC1002_RS30790	519		old_locus_tag=BC1002_6239
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	696020	696538	+	WP_013093886.1	WP_013093886.1		type VI secretion system baseplate subunit TssE	tssE		BC1002_RS30790	519	172	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	696540	698420	+					tssF		BC1002_RS30795	1881		old_locus_tag=BC1002_6240
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	696540	698420	+	WP_013093887.1	WP_013093887.1		type VI secretion system baseplate subunit TssF	tssF		BC1002_RS30795	1881	626	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	698423	699490	+					tssG		BC1002_RS30800	1068		old_locus_tag=BC1002_6241
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	698423	699490	+	WP_013093888.1	WP_013093888.1		type VI secretion system baseplate subunit TssG	tssG		BC1002_RS30800	1068	355	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	699487	700557	+							BC1002_RS30805	1071		old_locus_tag=BC1002_6242
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	699487	700557	+	WP_013093889.1	WP_013093889.1		type VI secretion system ImpA family N-terminal domain-containing protein			BC1002_RS30805	1071	356	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	700631	701641	+							BC1002_RS30810	1011		old_locus_tag=BC1002_6243
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	700631	701641	+	WP_041735682.1	WP_041735682.1		fimbrial protein			BC1002_RS30810	1011	336	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	701682	703085	+							BC1002_RS30815	1404		old_locus_tag=BC1002_6244
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	701682	703085	+	WP_013093891.1	WP_013093891.1		hypothetical protein			BC1002_RS30815	1404	467	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	702990	706424	-							BC1002_RS30820	3435		old_locus_tag=BC1002_6245
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	702990	706424	-	WP_013093892.1	WP_013093892.1		DUF6531 domain-containing protein			BC1002_RS30820	3435	1144	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	706441	706707	-							BC1002_RS30825	267		old_locus_tag=BC1002_6246
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	706441	706707	-	WP_013093893.1	WP_013093893.1		PAAR domain-containing protein			BC1002_RS30825	267	88	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	706798	709332	-					vgrG		BC1002_RS30830	2535		old_locus_tag=BC1002_6247
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	706798	709332	-	WP_013093894.1	WP_013093894.1		type VI secretion system tip protein VgrG	vgrG		BC1002_RS30830	2535	844	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	709366	713331	-					tssM		BC1002_RS30835	3966		old_locus_tag=BC1002_6248
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	709366	713331	-	WP_013093895.1	WP_013093895.1		type VI secretion system membrane subunit TssM	tssM		BC1002_RS30835	3966	1321	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	713345	714679	-					tssL		BC1002_RS30840	1335		old_locus_tag=BC1002_6249
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	713345	714679	-	WP_013093896.1	WP_013093896.1		type VI secretion system protein TssL, long form	tssL		BC1002_RS30840	1335	444	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	714676	716025	-					tssK		BC1002_RS30845	1350		old_locus_tag=BC1002_6250
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	714676	716025	-	WP_013093897.1	WP_013093897.1		type VI secretion system baseplate subunit TssK	tssK		BC1002_RS30845	1350	449	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	716031	716576	-					tssJ		BC1002_RS30850	546		old_locus_tag=BC1002_6251
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	716031	716576	-	WP_013093898.1	WP_013093898.1		type VI secretion system lipoprotein TssJ	tssJ		BC1002_RS30850	546	181	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	716718	717200	-							BC1002_RS30855	483		old_locus_tag=BC1002_6252
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	716718	717200	-	WP_013093899.1	WP_013093899.1		type VI secretion system tube protein Hcp			BC1002_RS30855	483	160	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	717311	718813	-					tssC		BC1002_RS30860	1503		old_locus_tag=BC1002_6253
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	717311	718813	-	WP_041735953.1	WP_041735953.1		type VI secretion system contractile sheath large subunit	tssC		BC1002_RS30860	1503	500	
gene	pseudogene	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	718861	719395	-					tssB		BC1002_RS30865	535		pseudo;old_locus_tag=BC1002_6254
CDS	without_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	718861	719395	-				type VI secretion system contractile sheath small subunit	tssB		BC1002_RS30865	535		pseudo
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	719604	721283	-							BC1002_RS30870	1680		old_locus_tag=BC1002_6255
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	719604	721283	-	WP_013093901.1	WP_013093901.1		OmpA family protein			BC1002_RS30870	1680	559	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	721280	721966	-							BC1002_RS30875	687		old_locus_tag=BC1002_6256
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	721280	721966	-	WP_013093902.1	WP_013093902.1		DotU family type IV/VI secretion system protein			BC1002_RS30875	687	228	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	721994	722614	-							BC1002_RS30880	621		old_locus_tag=BC1002_6257
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	721994	722614	-	WP_238538031.1	WP_238538031.1		fimbrial protein			BC1002_RS30880	621	206	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	722628	725219	-							BC1002_RS30885	2592		old_locus_tag=BC1002_6258
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	722628	725219	-	WP_193373062.1	WP_193373062.1		fimbrial biogenesis outer membrane usher protein			BC1002_RS30885	2592	863	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	725481	726254	-							BC1002_RS30890	774		old_locus_tag=BC1002_6259
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	725481	726254	-	WP_013093905.1	WP_013093905.1		fimbria/pilus periplasmic chaperone			BC1002_RS30890	774	257	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	726345	726893	-							BC1002_RS30895	549		old_locus_tag=BC1002_6260
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	726345	726893	-	WP_013093906.1	WP_013093906.1		type 1 fimbrial protein			BC1002_RS30895	549	182	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	727146	727796	-							BC1002_RS30900	651		old_locus_tag=BC1002_6261
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	727146	727796	-	WP_013093907.1	WP_013093907.1		response regulator transcription factor			BC1002_RS30900	651	216	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	728482	729909	-							BC1002_RS30910	1428		old_locus_tag=BC1002_6263
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	728482	729909	-	WP_013093909.1	WP_013093909.1		basic amino acid/polyamine antiporter			BC1002_RS30910	1428	475	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	729978	731414	-							BC1002_RS30915	1437		old_locus_tag=BC1002_6264
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	3	NC_014119.1	729978	731414	-	WP_013093910.1	WP_013093910.1		basic amino acid/polyamine antiporter			BC1002_RS30915	1437	478	
