# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3566106	3566444	+							DSC91_RS32205	339		old_locus_tag=DSC91_006697
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3566106	3566444	+	WP_115782552.1	WP_115782552.1		hypothetical protein			DSC91_RS32205	339	112	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3566630	3567115	+							DSC91_RS32210	486		old_locus_tag=DSC91_006698
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3566630	3567115	+	WP_115782553.1	WP_115782553.1		YbaK/EbsC family protein			DSC91_RS32210	486	161	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3567195	3567932	+							DSC91_RS32215	738		old_locus_tag=DSC91_006699
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3567195	3567932	+	WP_115782554.1	WP_115782554.1		BON domain-containing protein			DSC91_RS32215	738	245	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3568044	3569219	-							DSC91_RS32220	1176		old_locus_tag=DSC91_006701
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3568044	3569219	-	WP_115782555.1	WP_115782555.1		patatin-like phospholipase family protein			DSC91_RS32220	1176	391	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3569311	3570198	-							DSC91_RS32225	888		old_locus_tag=DSC91_006702
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3569311	3570198	-	WP_115782556.1	WP_115782556.1		LysR family transcriptional regulator			DSC91_RS32225	888	295	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3570296	3571072	+							DSC91_RS32230	777		old_locus_tag=DSC91_006703
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3570296	3571072	+	WP_115782557.1	WP_115782557.1		aldolase/citrate lyase family protein			DSC91_RS32230	777	258	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3571095	3571973	+							DSC91_RS32235	879		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3571095	3571973	+	WP_115782558.1	WP_115782558.1		amidohydrolase family protein			DSC91_RS32235	879	292	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3572024	3573175	+							DSC91_RS32240	1152		old_locus_tag=DSC91_006705
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3572024	3573175	+	WP_115782559.1	WP_115782559.1		DUF5624 domain-containing protein			DSC91_RS32240	1152	383	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3573260	3574579	+							DSC91_RS32245	1320		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3573260	3574579	+	WP_115782560.1	WP_115782560.1		MFS transporter			DSC91_RS32245	1320	439	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3574566	3575672	+							DSC91_RS32250	1107		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3574566	3575672	+	WP_115782561.1	WP_115782561.1		hypothetical protein			DSC91_RS32250	1107	368	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3575795	3576910	+							DSC91_RS32255	1116		old_locus_tag=DSC91_006708
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3575795	3576910	+	WP_115782562.1	WP_115782562.1		porin			DSC91_RS32255	1116	371	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3577031	3578623	+							DSC91_RS32260	1593		old_locus_tag=DSC91_006709
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3577031	3578623	+	WP_115782563.1	WP_115782563.1		carboxylesterase family protein			DSC91_RS32260	1593	530	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3578854	3579102	+							DSC91_RS32265	249		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3578854	3579102	+	WP_115782564.1	WP_115782564.1		hypothetical protein			DSC91_RS32265	249	82	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3579342	3579809	+							DSC91_RS32270	468		old_locus_tag=DSC91_006711
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3579342	3579809	+	WP_115782565.1	WP_115782565.1		rhodanese-like domain-containing protein			DSC91_RS32270	468	155	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3579852	3580829	+							DSC91_RS32275	978		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3579852	3580829	+	WP_115782566.1	WP_115782566.1		serine acetyltransferase			DSC91_RS32275	978	325	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3580826	3581101	+							DSC91_RS32280	276		old_locus_tag=DSC91_006714
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3580826	3581101	+	WP_115782567.1	WP_115782567.1		helix-turn-helix domain-containing protein			DSC91_RS32280	276	91	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3581222	3582154	+							DSC91_RS32285	933		old_locus_tag=DSC91_006715
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3581222	3582154	+	WP_011493308.1	WP_011493308.1		hypothetical protein			DSC91_RS32285	933	310	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3582159	3584210	+							DSC91_RS32290	2052		old_locus_tag=DSC91_006716
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3582159	3584210	+	WP_115782568.1	WP_115782568.1		SufS family cysteine desulfurase			DSC91_RS32290	2052	683	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3584280	3584558	-							DSC91_RS32295	279		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3584280	3584558	-	WP_115782569.1	WP_115782569.1		DUF971 domain-containing protein			DSC91_RS32295	279	92	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3584558	3585571	-							DSC91_RS32300	1014		old_locus_tag=DSC91_006719
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3584558	3585571	-	WP_115783585.1	WP_115783585.1		HEAT repeat domain-containing protein			DSC91_RS32300	1014	337	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3585664	3585909	-							DSC91_RS32305	246		old_locus_tag=DSC91_006718
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3585664	3585909	-	WP_115782570.1	WP_115782570.1		ferredoxin family protein			DSC91_RS32305	246	81	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3585919	3587652	-							DSC91_RS32310	1734		old_locus_tag=DSC91_006720
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3585919	3587652	-	WP_115782571.1	WP_115782571.1		fumarate reductase/succinate dehydrogenase flavoprotein subunit			DSC91_RS32310	1734	577	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3587649	3588428	-							DSC91_RS32315	780		old_locus_tag=DSC91_006721
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3587649	3588428	-	WP_115782572.1	WP_115782572.1		GntR family transcriptional regulator			DSC91_RS32315	780	259	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3588805	3590319	+							DSC91_RS32320	1515		old_locus_tag=DSC91_006722
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3588805	3590319	+	WP_115782573.1	WP_115782573.1		sugar ABC transporter ATP-binding protein			DSC91_RS32320	1515	504	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3590316	3591377	+							DSC91_RS32325	1062		old_locus_tag=DSC91_006723
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3590316	3591377	+	WP_115782574.1	WP_115782574.1		ABC transporter permease			DSC91_RS32325	1062	353	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3591499	3592737	+							DSC91_RS32330	1239		old_locus_tag=DSC91_006724
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3591499	3592737	+	WP_115782575.1	WP_115782575.1		SfnB family sulfur acquisition oxidoreductase			DSC91_RS32330	1239	412	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3592769	3594151	+							DSC91_RS32335	1383		old_locus_tag=DSC91_006725
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3592769	3594151	+	WP_115782576.1	WP_115782576.1		LLM class flavin-dependent oxidoreductase			DSC91_RS32335	1383	460	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3594199	3595269	+							DSC91_RS32340	1071		old_locus_tag=DSC91_006726
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3594199	3595269	+	WP_115782577.1	WP_115782577.1		substrate-binding domain-containing protein			DSC91_RS32340	1071	356	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3595591	3596964	+							DSC91_RS32345	1374		old_locus_tag=DSC91_006727
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3595591	3596964	+	WP_115782578.1	WP_115782578.1		MmgE/PrpD family protein			DSC91_RS32345	1374	457	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3596961	3598289	+							DSC91_RS32350	1329		old_locus_tag=DSC91_006728
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3596961	3598289	+	WP_115782579.1	WP_115782579.1		LLM class flavin-dependent oxidoreductase			DSC91_RS32350	1329	442	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3598376	3599245	-							DSC91_RS32355	870		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3598376	3599245	-	WP_115782580.1	WP_115782580.1		amino acid ABC transporter ATP-binding protein			DSC91_RS32355	870	289	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3599232	3600038	-							DSC91_RS32360	807		old_locus_tag=DSC91_006730
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3599232	3600038	-	WP_115782581.1	WP_115782581.1		amino acid ABC transporter permease			DSC91_RS32360	807	268	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3600028	3600789	-							DSC91_RS32365	762		old_locus_tag=DSC91_006731
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3600028	3600789	-	WP_115782582.1	WP_115782582.1		amino acid ABC transporter permease			DSC91_RS32365	762	253	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3600786	3601631	-							DSC91_RS32370	846		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3600786	3601631	-	WP_115782583.1	WP_115782583.1		transporter substrate-binding domain-containing protein			DSC91_RS32370	846	281	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3601959	3603107	-							DSC91_RS32375	1149		old_locus_tag=DSC91_006734
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3601959	3603107	-	WP_115782584.1	WP_115782584.1		acyltransferase family protein			DSC91_RS32375	1149	382	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3603370	3603789	+							DSC91_RS32380	420		old_locus_tag=DSC91_006735
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3603370	3603789	+	WP_115782585.1	WP_115782585.1		DUF1801 domain-containing protein			DSC91_RS32380	420	139	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3603949	3604329	-					crcB		DSC91_RS32385	381		old_locus_tag=DSC91_006736
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3603949	3604329	-	WP_115782586.1	WP_115782586.1		fluoride efflux transporter CrcB	crcB		DSC91_RS32385	381	126	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3604615	3604962	+							DSC91_RS32390	348		old_locus_tag=DSC91_006737
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3604615	3604962	+	WP_115782587.1	WP_115782587.1		DUF190 domain-containing protein			DSC91_RS32390	348	115	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3604984	3606186	-							DSC91_RS32395	1203		old_locus_tag=DSC91_006738
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3604984	3606186	-	WP_115782588.1	WP_115782588.1		ammonium transporter			DSC91_RS32395	1203	400	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3606595	3608376	+							DSC91_RS32400	1782		old_locus_tag=DSC91_006739
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3606595	3608376	+	WP_115782589.1	WP_115782589.1		sensor histidine kinase			DSC91_RS32400	1782	593	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3608363	3608689	-							DSC91_RS32405	327		old_locus_tag=DSC91_006740
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3608363	3608689	-	WP_115782590.1	WP_115782590.1		hypothetical protein			DSC91_RS32405	327	108	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3608832	3609413	-							DSC91_RS32410	582		old_locus_tag=DSC91_006741
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3608832	3609413	-	WP_115782591.1	WP_115782591.1		DJ-1/PfpI family protein			DSC91_RS32410	582	193	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3609636	3610109	+							DSC91_RS32415	474		old_locus_tag=DSC91_006742
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3609636	3610109	+	WP_167470534.1	WP_167470534.1		hypothetical protein			DSC91_RS32415	474	157	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3610227	3610676	+							DSC91_RS32420	450		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3610227	3610676	+	WP_115782592.1	WP_115782592.1		Rrf2 family transcriptional regulator			DSC91_RS32420	450	149	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3610826	3611473	+							DSC91_RS32425	648		old_locus_tag=DSC91_006744
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3610826	3611473	+	WP_115782593.1	WP_115782593.1		NAD(P)H-binding protein			DSC91_RS32425	648	215	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3611683	3614295	+							DSC91_RS32430	2613		old_locus_tag=DSC91_006745
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3611683	3614295	+	WP_115782594.1	WP_115782594.1		mechanosensitive ion channel family protein			DSC91_RS32430	2613	870	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3614361	3614906	-							DSC91_RS32435	546		old_locus_tag=DSC91_006746
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3614361	3614906	-	WP_175172118.1	WP_175172118.1		cysteine dioxygenase family protein			DSC91_RS32435	546	181	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3615144	3615626	+							DSC91_RS32440	483		old_locus_tag=DSC91_006747
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3615144	3615626	+	WP_115782596.1	WP_115782596.1		Lrp/AsnC family transcriptional regulator			DSC91_RS32440	483	160	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3615713	3615931	+							DSC91_RS32445	219		old_locus_tag=DSC91_006748
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3615713	3615931	+	WP_115782597.1	WP_115782597.1		hypothetical protein			DSC91_RS32445	219	72	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3615958	3618504	-							DSC91_RS32450	2547		old_locus_tag=DSC91_006749
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3615958	3618504	-	WP_115782598.1	WP_115782598.1		FUSC family protein			DSC91_RS32450	2547	848	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3618728	3622117	+					recC		DSC91_RS32455	3390		old_locus_tag=DSC91_006750
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3618728	3622117	+	WP_115782599.1	WP_115782599.1		exodeoxyribonuclease V subunit gamma	recC		DSC91_RS32455	3390	1129	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3622114	3625806	+					recB		DSC91_RS32460	3693		old_locus_tag=DSC91_006751
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3622114	3625806	+	WP_115782600.1	WP_115782600.1		exodeoxyribonuclease V subunit beta	recB		DSC91_RS32460	3693	1230	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3625803	3627986	+					recD		DSC91_RS32465	2184		old_locus_tag=DSC91_006752
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3625803	3627986	+	WP_115782601.1	WP_115782601.1		exodeoxyribonuclease V subunit alpha	recD		DSC91_RS32465	2184	727	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3628145	3628786	-							DSC91_RS32470	642		old_locus_tag=DSC91_006753
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3628145	3628786	-	WP_115782602.1	WP_115782602.1		hypothetical protein			DSC91_RS32470	642	213	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3628937	3629341	+					arfB		DSC91_RS32475	405		old_locus_tag=DSC91_006754
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3628937	3629341	+	WP_115782603.1	WP_115782603.1		aminoacyl-tRNA hydrolase	arfB		DSC91_RS32475	405	134	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3629459	3630754	-							DSC91_RS32480	1296		old_locus_tag=DSC91_006755
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3629459	3630754	-	WP_115782604.1	WP_115782604.1		EAL domain-containing protein			DSC91_RS32480	1296	431	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3631318	3631608	+							DSC91_RS32485	291		old_locus_tag=DSC91_006757
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3631318	3631608	+	WP_115783587.1	WP_115783587.1		antibiotic biosynthesis monooxygenase			DSC91_RS32485	291	96	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3631818	3632075	-							DSC91_RS32490	258		old_locus_tag=DSC91_006758
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3631818	3632075	-	WP_007182306.1	WP_007182306.1		hypothetical protein			DSC91_RS32490	258	85	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3632304	3632546	-							DSC91_RS32495	243		old_locus_tag=DSC91_006759
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3632304	3632546	-	WP_115782605.1	WP_115782605.1		hypothetical protein			DSC91_RS32495	243	80	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3632792	3633436	-							DSC91_RS32500	645		old_locus_tag=DSC91_006760
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3632792	3633436	-	WP_229758113.1	WP_229758113.1		YdcF family protein			DSC91_RS32500	645	214	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3633779	3634102	+							DSC91_RS32505	324		old_locus_tag=DSC91_006761
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3633779	3634102	+	WP_115782607.1	WP_115782607.1		hypothetical protein			DSC91_RS32505	324	107	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3634473	3634727	-							DSC91_RS32510	255		old_locus_tag=DSC91_006762
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3634473	3634727	-	WP_115782608.1	WP_115782608.1		hypothetical protein			DSC91_RS32510	255	84	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3635039	3635440	-							DSC91_RS32515	402		old_locus_tag=DSC91_006763
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3635039	3635440	-	WP_006052969.1	WP_006052969.1		transposase			DSC91_RS32515	402	133	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3635847	3636749	+							DSC91_RS32520	903		old_locus_tag=DSC91_006764
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3635847	3636749	+	WP_115782609.1	WP_115782609.1		LysR family transcriptional regulator			DSC91_RS32520	903	300	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3636889	3638112	+							DSC91_RS32525	1224		old_locus_tag=DSC91_006765
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3636889	3638112	+	WP_115782610.1	WP_115782610.1		pyridoxal phosphate-dependent aminotransferase			DSC91_RS32525	1224	407	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3638461	3639609	+					scpB		DSC91_RS32530	1149		old_locus_tag=DSC91_006766
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3638461	3639609	+	WP_115782611.1	WP_115782611.1		SMC-Scp complex subunit ScpB	scpB		DSC91_RS32530	1149	382	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3639673	3641565	+							DSC91_RS32535	1893		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3639673	3641565	+	WP_115782612.1	WP_115782612.1		pseudouridine synthase			DSC91_RS32535	1893	630	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3641609	3641899	-							DSC91_RS37725	291		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3641609	3641899	-	WP_162831489.1	WP_162831489.1		hypothetical protein			DSC91_RS37725	291	96	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3642086	3642544	+					rimP		DSC91_RS32540	459		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3642086	3642544	+	WP_115782613.1	WP_115782613.1		ribosome maturation factor RimP	rimP		DSC91_RS32540	459	152	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3642541	3644016	+					nusA		DSC91_RS32545	1476		old_locus_tag=DSC91_006770
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3642541	3644016	+	WP_115782614.1	WP_115782614.1		transcription termination factor NusA	nusA		DSC91_RS32545	1476	491	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3644111	3647074	+					infB		DSC91_RS32550	2964		old_locus_tag=DSC91_006771
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3644111	3647074	+	WP_115782615.1	WP_115782615.1		translation initiation factor IF-2	infB		DSC91_RS32550	2964	987	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3647282	3647647	+					rbfA		DSC91_RS32555	366		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3647282	3647647	+	WP_115782616.1	WP_115782616.1		30S ribosome-binding factor RbfA	rbfA		DSC91_RS32555	366	121	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3647780	3648715	+					truB		DSC91_RS32560	936		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3647780	3648715	+	WP_115782617.1	WP_115782617.1		tRNA pseudouridine(55) synthase TruB	truB		DSC91_RS32560	936	311	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3648952	3650514	-							DSC91_RS32565	1563		old_locus_tag=DSC91_006774
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3648952	3650514	-	WP_115782618.1	WP_115782618.1		DHA2 family efflux MFS transporter permease subunit			DSC91_RS32565	1563	520	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3650546	3651775	-							DSC91_RS32570	1230		old_locus_tag=DSC91_006775
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3650546	3651775	-	WP_115782619.1	WP_115782619.1		EmrA/EmrK family multidrug efflux transporter periplasmic adaptor subunit			DSC91_RS32570	1230	409	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	3651852	3653360	-							DSC91_RS32575	1509		old_locus_tag=DSC91_006776
