# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2143901	2144713	+	WP_095422073.1	WP_095422073.1		tryptophan synthase subunit alpha	trpA		CJU94_RS29260	813	270	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2144795	2145667	+					accD		CJU94_RS29265	873		old_locus_tag=CJU94_29265
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2144795	2145667	+	WP_006047605.1	WP_006047605.1		acetyl-CoA carboxylase, carboxyltransferase subunit beta	accD		CJU94_RS29265	873	290	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2145968	2147278	+					folC		CJU94_RS29270	1311		old_locus_tag=CJU94_29270
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2145968	2147278	+	WP_095422847.1	WP_095422847.1		bifunctional tetrahydrofolate synthase/dihydrofolate synthase	folC		CJU94_RS29270	1311	436	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2147308	2148252	+							CJU94_RS29275	945		old_locus_tag=CJU94_29275
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2147308	2148252	+	WP_095422074.1	WP_095422074.1		SPOR domain-containing protein			CJU94_RS29275	945	314	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2148260	2148754	+							CJU94_RS29280	495		old_locus_tag=CJU94_29280
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2148260	2148754	+	WP_095422075.1	WP_095422075.1		CvpA family protein			CJU94_RS29280	495	164	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2148917	2150467	+					purF		CJU94_RS29285	1551		old_locus_tag=CJU94_29285
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2148917	2150467	+	WP_091804841.1	WP_091804841.1		amidophosphoribosyltransferase	purF		CJU94_RS29285	1551	516	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2150516	2150767	-							CJU94_RS40995	252		
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2150516	2150767	-	WP_157763817.1	WP_157763817.1		hypothetical protein			CJU94_RS40995	252	83	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2150766	2151956	+							CJU94_RS29290	1191		old_locus_tag=CJU94_29290
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2150766	2151956	+	WP_095422076.1	WP_095422076.1		O-succinylhomoserine sulfhydrylase			CJU94_RS29290	1191	396	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2152147	2152926	-							CJU94_RS29295	780		old_locus_tag=CJU94_29295
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2152147	2152926	-	WP_095422077.1	WP_095422077.1		AraC family transcriptional regulator			CJU94_RS29295	780	259	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2152958	2153299	-							CJU94_RS29300	342		old_locus_tag=CJU94_29300
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2152958	2153299	-	WP_027803023.1	WP_027803023.1		FKBP-type peptidyl-prolyl cis-trans isomerase			CJU94_RS29300	342	113	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2153487	2154305	+							CJU94_RS29305	819		old_locus_tag=CJU94_29305
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2153487	2154305	+	WP_095422078.1	WP_095422078.1		HAMP domain-containing histidine kinase			CJU94_RS29305	819	272	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2154399	2155742	+							CJU94_RS29310	1344		old_locus_tag=CJU94_29310
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2154399	2155742	+	WP_095422848.1	WP_095422848.1		hemolysin family protein			CJU94_RS29310	1344	447	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2155843	2156565	+							CJU94_RS29315	723		old_locus_tag=CJU94_29315
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2155843	2156565	+	WP_095422079.1	WP_095422079.1		sulfite exporter TauE/SafE family protein			CJU94_RS29315	723	240	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2156599	2159457	-					treY		CJU94_RS29320	2859		old_locus_tag=CJU94_29320
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2156599	2159457	-	WP_095422080.1	WP_095422080.1		malto-oligosyltrehalose synthase	treY		CJU94_RS29320	2859	952	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2159454	2161664	-					malQ		CJU94_RS29325	2211		old_locus_tag=CJU94_29325
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2159454	2161664	-	WP_095422081.1	WP_095422081.1		4-alpha-glucanotransferase	malQ		CJU94_RS29325	2211	736	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2161661	2163583	-					treZ		CJU94_RS29330	1923		old_locus_tag=CJU94_29330
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2161661	2163583	-	WP_095422082.1	WP_095422082.1		malto-oligosyltrehalose trehalohydrolase	treZ		CJU94_RS29330	1923	640	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2163705	2165924	-					glgX		CJU94_RS29335	2220		old_locus_tag=CJU94_29335
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2163705	2165924	-	WP_095422083.1	WP_095422083.1		glycogen debranching protein GlgX	glgX		CJU94_RS29335	2220	739	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2166030	2168240	-					glgB		CJU94_RS29340	2211		old_locus_tag=CJU94_29340
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2166030	2168240	-	WP_095422084.1	WP_095422084.1		1,4-alpha-glucan branching protein GlgB	glgB		CJU94_RS29340	2211	736	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2168233	2171697	-					treS		CJU94_RS29345	3465		old_locus_tag=CJU94_29345
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2168233	2171697	-	WP_095422085.1	WP_095422085.1		maltose alpha-D-glucosyltransferase	treS		CJU94_RS29345	3465	1154	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2171694	2175134	-							CJU94_RS29350	3441		old_locus_tag=CJU94_29350
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2171694	2175134	-	WP_095422086.1	WP_095422086.1		DUF3416 domain-containing protein			CJU94_RS29350	3441	1146	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2175606	2176268	-							CJU94_RS29355	663		old_locus_tag=CJU94_29355
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2175606	2176268	-	WP_095422087.1	WP_095422087.1		DUF1345 domain-containing protein			CJU94_RS29355	663	220	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2176627	2177220	+							CJU94_RS29360	594		old_locus_tag=CJU94_29360
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2176627	2177220	+	WP_095422088.1	WP_095422088.1		sorbitol dehydrogenase			CJU94_RS29360	594	197	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2177401	2179002	+							CJU94_RS29365	1602		old_locus_tag=CJU94_29365
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2177401	2179002	+	WP_095422089.1	WP_095422089.1		GMC family oxidoreductase			CJU94_RS29365	1602	533	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2179022	2180446	+							CJU94_RS29370	1425		old_locus_tag=CJU94_29370
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2179022	2180446	+	WP_095422090.1	WP_095422090.1		cytochrome c			CJU94_RS29370	1425	474	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2180592	2181329	+							CJU94_RS29375	738		old_locus_tag=CJU94_29375
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2180592	2181329	+	WP_208645378.1	WP_208645378.1		metallophosphoesterase			CJU94_RS29375	738	245	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2181371	2182072	-							CJU94_RS29380	702		old_locus_tag=CJU94_29380
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2181371	2182072	-	WP_095422092.1	WP_095422092.1		RES family NAD+ phosphorylase			CJU94_RS29380	702	233	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2182069	2182506	-							CJU94_RS29385	438		old_locus_tag=CJU94_29385
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2182069	2182506	-	WP_095422093.1	WP_095422093.1		MbcA/ParS/Xre antitoxin family protein			CJU94_RS29385	438	145	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2182620	2183276	+							CJU94_RS29390	657		old_locus_tag=CJU94_29390
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2182620	2183276	+	WP_095422849.1	WP_095422849.1		hypothetical protein			CJU94_RS29390	657	218	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2183417	2184268	-							CJU94_RS29395	852		old_locus_tag=CJU94_29395
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2183417	2184268	-	WP_095422094.1	WP_095422094.1		LysR substrate-binding domain-containing protein			CJU94_RS29395	852	283	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2184369	2184752	+							CJU94_RS29400	384		old_locus_tag=CJU94_29400
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2184369	2184752	+	WP_095422095.1	WP_095422095.1		tautomerase family protein			CJU94_RS29400	384	127	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2184835	2185629	-							CJU94_RS29405	795		old_locus_tag=CJU94_29405
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2184835	2185629	-	WP_095422096.1	WP_095422096.1		SDR family oxidoreductase			CJU94_RS29405	795	264	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2185830	2186666	+							CJU94_RS29410	837		old_locus_tag=CJU94_29410
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2185830	2186666	+	WP_095422097.1	WP_095422097.1		TOBE domain-containing protein			CJU94_RS29410	837	278	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2186691	2187392	-							CJU94_RS29415	702		old_locus_tag=CJU94_29415
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2186691	2187392	-	WP_095422098.1	WP_095422098.1		ATP-binding cassette domain-containing protein			CJU94_RS29415	702	233	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2187394	2188068	-					modB		CJU94_RS29420	675		old_locus_tag=CJU94_29420
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2187394	2188068	-	WP_095422099.1	WP_095422099.1		molybdate ABC transporter permease subunit	modB		CJU94_RS29420	675	224	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2188090	2188863	-					modA		CJU94_RS29425	774		old_locus_tag=CJU94_29425
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2188090	2188863	-	WP_095422100.1	WP_095422100.1		molybdate ABC transporter substrate-binding protein	modA		CJU94_RS29425	774	257	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2189000	2189701	-							CJU94_RS29430	702		old_locus_tag=CJU94_29430
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2189000	2189701	-	WP_095422101.1	WP_095422101.1		phosphatase PAP2 family protein			CJU94_RS29430	702	233	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2190100	2191296	+							CJU94_RS29435	1197		old_locus_tag=CJU94_29435
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2190100	2191296	+	WP_095422102.1	WP_095422102.1		PHB depolymerase family esterase			CJU94_RS29435	1197	398	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2191404	2191580	+							CJU94_RS29440	177		old_locus_tag=CJU94_29440
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2191404	2191580	+	WP_095422103.1	WP_095422103.1		DUF3563 domain-containing protein			CJU94_RS29440	177	58	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2191858	2193357	-							CJU94_RS29445	1500		old_locus_tag=CJU94_29445
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2191858	2193357	-	WP_095422104.1	WP_095422104.1		DNA photolyase family protein			CJU94_RS29445	1500	499	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2193586	2194005	-							CJU94_RS29450	420		old_locus_tag=CJU94_29450
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2193586	2194005	-	WP_095422105.1	WP_095422105.1		organic hydroperoxide resistance protein			CJU94_RS29450	420	139	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2194179	2194631	-							CJU94_RS29455	453		old_locus_tag=CJU94_29455
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2194179	2194631	-	WP_095422106.1	WP_095422106.1		MarR family transcriptional regulator			CJU94_RS29455	453	150	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2194801	2195607	-							CJU94_RS29460	807		old_locus_tag=CJU94_29460
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2194801	2195607	-	WP_095422107.1	WP_095422107.1		hypothetical protein			CJU94_RS29460	807	268	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2195598	2196593	-							CJU94_RS29465	996		old_locus_tag=CJU94_29465
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2195598	2196593	-	WP_095422108.1	WP_095422108.1		homoserine kinase			CJU94_RS29465	996	331	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2196818	2197213	-							CJU94_RS29470	396		old_locus_tag=CJU94_29470
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2196818	2197213	-	WP_095422109.1	WP_095422109.1		hypothetical protein			CJU94_RS29470	396	131	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2197413	2198939	+							CJU94_RS29475	1527		old_locus_tag=CJU94_29475
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2197413	2198939	+	WP_095422850.1	WP_095422850.1		AMP nucleosidase			CJU94_RS29475	1527	508	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2198995	2199525	-							CJU94_RS29480	531		old_locus_tag=CJU94_29480
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2198995	2199525	-	WP_095422110.1	WP_095422110.1		chromate transporter			CJU94_RS29480	531	176	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2199522	2200091	-							CJU94_RS29485	570		old_locus_tag=CJU94_29485
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2199522	2200091	-	WP_095422851.1	WP_095422851.1		chromate transporter			CJU94_RS29485	570	189	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2200189	2201106	+							CJU94_RS29490	918		old_locus_tag=CJU94_29490
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2200189	2201106	+	WP_095422111.1	WP_095422111.1		transcriptional regulator GcvA			CJU94_RS29490	918	305	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2201169	2201912	-							CJU94_RS29495	744		old_locus_tag=CJU94_29495
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2201169	2201912	-	WP_095422112.1	WP_095422112.1		TIGR00730 family Rossman fold protein			CJU94_RS29495	744	247	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2201914	2204655	+					polA		CJU94_RS29500	2742		old_locus_tag=CJU94_29500
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2201914	2204655	+	WP_095422113.1	WP_095422113.1		DNA polymerase I	polA		CJU94_RS29500	2742	913	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2204824	2206173	+							CJU94_RS29505	1350		old_locus_tag=CJU94_29505
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2204824	2206173	+	WP_095422114.1	WP_095422114.1		NAD(P)/FAD-dependent oxidoreductase			CJU94_RS29505	1350	449	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2206279	2207151	+							CJU94_RS29510	873		old_locus_tag=CJU94_29510
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2206279	2207151	+	WP_095422115.1	WP_095422115.1		dienelactone hydrolase family protein			CJU94_RS29510	873	290	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2207276	2208145	-							CJU94_RS29515	870		old_locus_tag=CJU94_29515
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2207276	2208145	-	WP_095422116.1	WP_095422116.1		sulfurtransferase			CJU94_RS29515	870	289	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2208401	2209507	-							CJU94_RS29520	1107		old_locus_tag=CJU94_29520
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2208401	2209507	-	WP_095422117.1	WP_095422117.1		aromatic ring-hydroxylating dioxygenase subunit alpha			CJU94_RS29520	1107	368	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2209794	2210102	+							CJU94_RS29525	309		old_locus_tag=CJU94_29525
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2209794	2210102	+	WP_007178839.1	WP_007178839.1		exodeoxyribonuclease VII small subunit			CJU94_RS29525	309	102	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2210099	2210980	+							CJU94_RS29530	882		old_locus_tag=CJU94_29530
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2210099	2210980	+	WP_095422118.1	WP_095422118.1		polyprenyl synthetase family protein			CJU94_RS29530	882	293	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2211066	2212973	+					dxs		CJU94_RS29535	1908		old_locus_tag=CJU94_29535
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2211066	2212973	+	WP_095422119.1	WP_095422119.1		1-deoxy-D-xylulose-5-phosphate synthase	dxs		CJU94_RS29535	1908	635	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2213235	2214041	+					folE2		CJU94_RS29540	807		old_locus_tag=CJU94_29540
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2213235	2214041	+	WP_095422120.1	WP_095422120.1		GTP cyclohydrolase FolE2	folE2		CJU94_RS29540	807	268	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2214115	2215143	-					tsaD		CJU94_RS29545	1029		old_locus_tag=CJU94_29545
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2214115	2215143	-	WP_095422121.1	WP_095422121.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	tsaD		CJU94_RS29545	1029	342	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2215266	2216483	+							CJU94_RS29550	1218		old_locus_tag=CJU94_29550
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2215266	2216483	+	WP_095422122.1	WP_095422122.1		NAD(P)/FAD-dependent oxidoreductase			CJU94_RS29550	1218	405	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2216552	2216764	+					rpsU		CJU94_RS29555	213		old_locus_tag=CJU94_29555
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2216552	2216764	+	WP_028196180.1	WP_028196180.1		30S ribosomal protein S21	rpsU		CJU94_RS29555	213	70	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2216987	2217433	+							CJU94_RS29560	447		old_locus_tag=CJU94_29560
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2216987	2217433	+	WP_095422123.1	WP_095422123.1		GatB/YqeY domain-containing protein			CJU94_RS29560	447	148	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2217515	2219380	+					dnaG		CJU94_RS29565	1866		old_locus_tag=CJU94_29565
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2217515	2219380	+	WP_095422124.1	WP_095422124.1		DNA primase	dnaG		CJU94_RS29565	1866	621	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2219473	2221875	+					rpoD		CJU94_RS29570	2403		old_locus_tag=CJU94_29570
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2219473	2221875	+	WP_095422125.1	WP_095422125.1		RNA polymerase sigma factor RpoD	rpoD		CJU94_RS29570	2403	800	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2222690	2223556	+							CJU94_RS29575	867		old_locus_tag=CJU94_29575
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2222690	2223556	+	WP_095422126.1	WP_095422126.1		NmrA family NAD(P)-binding protein			CJU94_RS29575	867	288	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2223806	2224309	+							CJU94_RS29580	504		old_locus_tag=CJU94_29580
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2223806	2224309	+	WP_244221008.1	WP_244221008.1		cytochrome c			CJU94_RS29580	504	167	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2224572	2224778	+							CJU94_RS29585	207		old_locus_tag=CJU94_29585
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2224572	2224778	+	WP_167397580.1	WP_167397580.1		hypothetical protein			CJU94_RS29585	207	68	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2224979	2225152	+							CJU94_RS41475	174		
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2224979	2225152	+	WP_167397581.1	WP_167397581.1		hypothetical protein			CJU94_RS41475	174	57	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2226102	2227235	+							CJU94_RS29590	1134		old_locus_tag=CJU94_29590
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2226102	2227235	+	WP_095422128.1	WP_095422128.1		porin			CJU94_RS29590	1134	377	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2227477	2227830	+							CJU94_RS29595	354		old_locus_tag=CJU94_29595
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2227477	2227830	+	WP_095422129.1	WP_095422129.1		transposase			CJU94_RS29595	354	117	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2227932	2229491	-							CJU94_RS29600	1560		old_locus_tag=CJU94_29600
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2227932	2229491	-	WP_095422130.1	WP_095422130.1		methyl-accepting chemotaxis protein			CJU94_RS29600	1560	519	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2229678	2230424	-							CJU94_RS29605	747		old_locus_tag=CJU94_29605
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2229678	2230424	-	WP_095422131.1	WP_095422131.1		Crp/Fnr family transcriptional regulator			CJU94_RS29605	747	248	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2230592	2232223	+							CJU94_RS29610	1632		old_locus_tag=CJU94_29610
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2230592	2232223	+	WP_095422132.1	WP_095422132.1		acyl-CoA synthetase			CJU94_RS29610	1632	543	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2232365	2232589	-							CJU94_RS29615	225		old_locus_tag=CJU94_29615
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2232365	2232589	-	WP_095422133.1	WP_095422133.1		hypothetical protein			CJU94_RS29615	225	74	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	2232881	2233084	-							CJU94_RS29620	204		old_locus_tag=CJU94_29620
