# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	62622	63323	-	WP_158762529.1	WP_158762529.1		DUF2848 family protein			FAZ97_RS30555	702	233	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	63392	64711	-							FAZ97_RS30560	1320		old_locus_tag=FAZ97_30555
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	63392	64711	-	WP_158762530.1	WP_158762530.1		MHS family MFS transporter			FAZ97_RS30560	1320	439	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	64753	65409	-							FAZ97_RS30565	657		old_locus_tag=FAZ97_30560
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	64753	65409	-	WP_158762531.1	WP_158762531.1		hypothetical protein			FAZ97_RS30565	657	218	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	65510	66559	-							FAZ97_RS30570	1050		old_locus_tag=FAZ97_30565
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	65510	66559	-	WP_158762532.1	WP_158762532.1		LysR family transcriptional regulator			FAZ97_RS30570	1050	349	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	66738	66956	-							FAZ97_RS30575	219		old_locus_tag=FAZ97_30570
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	66738	66956	-	WP_158762533.1	WP_158762533.1		hypothetical protein			FAZ97_RS30575	219	72	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	67130	68596	-							FAZ97_RS30580	1467		old_locus_tag=FAZ97_30575
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	67130	68596	-	WP_158762534.1	WP_158762534.1		MFS transporter			FAZ97_RS30580	1467	488	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	68756	69289	-							FAZ97_RS30585	534		old_locus_tag=FAZ97_30580
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	68756	69289	-	WP_158762535.1	WP_158762535.1		hypothetical protein			FAZ97_RS30585	534	177	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	69626	71053	-							FAZ97_RS30590	1428		old_locus_tag=FAZ97_30585
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	69626	71053	-	WP_158762536.1	WP_158762536.1		PLP-dependent aminotransferase family protein			FAZ97_RS30590	1428	475	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	71420	72751	+							FAZ97_RS30595	1332		old_locus_tag=FAZ97_30590
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	71420	72751	+	WP_158763328.1	WP_158763328.1		amino acid permease			FAZ97_RS30595	1332	443	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	72751	73983	+							FAZ97_RS30600	1233		old_locus_tag=FAZ97_30595
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	72751	73983	+	WP_158762537.1	WP_158762537.1		FAD-binding oxidoreductase			FAZ97_RS30600	1233	410	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	74069	75220	+							FAZ97_RS30605	1152		old_locus_tag=FAZ97_30600
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	74069	75220	+	WP_158762538.1	WP_158762538.1		branched-chain amino acid ABC transporter substrate-binding protein			FAZ97_RS30605	1152	383	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	75571	75795	-							FAZ97_RS30610	225		old_locus_tag=FAZ97_30605
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	75571	75795	-	WP_158762539.1	WP_158762539.1		hypothetical protein			FAZ97_RS30610	225	74	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	75831	76754	-							FAZ97_RS30615	924		old_locus_tag=FAZ97_30610
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	75831	76754	-	WP_158762540.1	WP_158762540.1		hypothetical protein			FAZ97_RS30615	924	307	
gene	pseudogene	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	77187	77429	+							FAZ97_RS30620	243		partial;pseudo;old_locus_tag=FAZ97_30615
CDS	without_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	77187	77429	+				branched-chain amino acid ABC transporter substrate-binding protein			FAZ97_RS30620	243		partial;pseudo
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	77543	77848	-							FAZ97_RS30625	306		old_locus_tag=FAZ97_30620
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	77543	77848	-	WP_233271980.1	WP_233271980.1		hypothetical protein			FAZ97_RS30625	306	101	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	77833	78714	-							FAZ97_RS30630	882		old_locus_tag=FAZ97_30625
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	77833	78714	-	WP_158762541.1	WP_158762541.1		hypothetical protein			FAZ97_RS30630	882	293	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	79105	82041	-							FAZ97_RS30635	2937		old_locus_tag=FAZ97_30630
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	79105	82041	-	WP_158762542.1	WP_158762542.1		PAS domain S-box protein			FAZ97_RS30635	2937	978	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	82560	84089	+							FAZ97_RS30640	1530		old_locus_tag=FAZ97_30635
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	82560	84089	+	WP_158762543.1	WP_158762543.1		methyl-accepting chemotaxis protein			FAZ97_RS30640	1530	509	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	84373	85029	+							FAZ97_RS30645	657		old_locus_tag=FAZ97_30640
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	84373	85029	+	WP_233271981.1	WP_233271981.1		helix-turn-helix domain-containing protein			FAZ97_RS30645	657	218	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	85087	85437	-							FAZ97_RS30650	351		old_locus_tag=FAZ97_30645
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	85087	85437	-	WP_158762545.1	WP_158762545.1		hypothetical protein			FAZ97_RS30650	351	116	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	85459	86100	-							FAZ97_RS30655	642		old_locus_tag=FAZ97_30650
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	85459	86100	-	WP_158762546.1	WP_158762546.1		hypothetical protein			FAZ97_RS30655	642	213	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	86127	86918	-							FAZ97_RS30660	792		old_locus_tag=FAZ97_30655
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	86127	86918	-	WP_158762547.1	WP_158762547.1		peptidoglycan-binding protein			FAZ97_RS30660	792	263	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	87353	88828	+							FAZ97_RS30665	1476		old_locus_tag=FAZ97_30660
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	87353	88828	+	WP_158762548.1	WP_158762548.1		hypothetical protein			FAZ97_RS30665	1476	491	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	88928	90577	-							FAZ97_RS30670	1650		old_locus_tag=FAZ97_30665
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	88928	90577	-	WP_158762549.1	WP_158762549.1		alkaline phosphatase family protein			FAZ97_RS30670	1650	549	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	90846	91841	+							FAZ97_RS30675	996		old_locus_tag=FAZ97_30670
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	90846	91841	+	WP_158762550.1	WP_158762550.1		Gfo/Idh/MocA family oxidoreductase			FAZ97_RS30675	996	331	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	91872	92807	-							FAZ97_RS30680	936		old_locus_tag=FAZ97_30675
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	91872	92807	-	WP_158762551.1	WP_158762551.1		LysR family transcriptional regulator			FAZ97_RS30680	936	311	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	92895	93731	+							FAZ97_RS30685	837		old_locus_tag=FAZ97_30680
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	92895	93731	+	WP_158762552.1	WP_158762552.1		MFS transporter			FAZ97_RS30685	837	278	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	93781	94326	+							FAZ97_RS30690	546		old_locus_tag=FAZ97_30685
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	93781	94326	+	WP_158762553.1	WP_158762553.1		hypothetical protein			FAZ97_RS30690	546	181	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	94441	94869	+							FAZ97_RS30695	429		old_locus_tag=FAZ97_30690
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	94441	94869	+	WP_158762554.1	WP_158762554.1		nuclear transport factor 2 family protein			FAZ97_RS30695	429	142	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	95424	96392	+							FAZ97_RS30700	969		old_locus_tag=FAZ97_30695
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	95424	96392	+	WP_158762555.1	WP_158762555.1		AraC family transcriptional regulator			FAZ97_RS30700	969	322	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	96524	97582	+							FAZ97_RS30705	1059		old_locus_tag=FAZ97_30700
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	96524	97582	+	WP_158762556.1	WP_158762556.1		sugar ABC transporter substrate-binding protein			FAZ97_RS30705	1059	352	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	97643	98473	+							FAZ97_RS30710	831		old_locus_tag=FAZ97_30705
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	97643	98473	+	WP_158762557.1	WP_158762557.1		ATP-binding cassette domain-containing protein			FAZ97_RS30710	831	276	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	98485	99768	+							FAZ97_RS30715	1284		old_locus_tag=FAZ97_30710
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	98485	99768	+	WP_158762558.1	WP_158762558.1		sugar ABC transporter permease			FAZ97_RS30715	1284	427	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	99803	100531	+							FAZ97_RS30720	729		old_locus_tag=FAZ97_30715
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	99803	100531	+	WP_158762559.1	WP_158762559.1		SDR family oxidoreductase			FAZ97_RS30720	729	242	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	100550	102178	+							FAZ97_RS30725	1629		old_locus_tag=FAZ97_30720
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	100550	102178	+	WP_158762560.1	WP_158762560.1		FGGY-family carbohydrate kinase			FAZ97_RS30725	1629	542	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	102195	103466	-							FAZ97_RS30730	1272		old_locus_tag=FAZ97_30725
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	102195	103466	-	WP_158762561.1	WP_158762561.1		multidrug effflux MFS transporter			FAZ97_RS30730	1272	423	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	103721	103984	+							FAZ97_RS30735	264		old_locus_tag=FAZ97_30730
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	103721	103984	+	WP_158762562.1	WP_158762562.1		hypothetical protein			FAZ97_RS30735	264	87	
gene	pseudogene	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	104214	105371	+							FAZ97_RS30740	1158		partial;pseudo;old_locus_tag=FAZ97_30735
CDS	without_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	104214	105371	+				aminotransferase class V-fold PLP-dependent enzyme			FAZ97_RS30740	1158		partial;pseudo
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	105427	106233	+							FAZ97_RS30745	807		old_locus_tag=FAZ97_30740
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	105427	106233	+	WP_158762564.1	WP_158762564.1		sulfite exporter TauE/SafE family protein			FAZ97_RS30745	807	268	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	106252	107160	-					gcvA		FAZ97_RS30750	909		old_locus_tag=FAZ97_30745
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	106252	107160	-	WP_158762565.1	WP_158762565.1		transcriptional regulator GcvA	gcvA		FAZ97_RS30750	909	302	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	107339	108142	+							FAZ97_RS30755	804		old_locus_tag=FAZ97_30750
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	107339	108142	+	WP_158762566.1	WP_158762566.1		hypothetical protein			FAZ97_RS30755	804	267	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	108275	108544	+							FAZ97_RS30760	270		old_locus_tag=FAZ97_30755
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	108275	108544	+	WP_158762567.1	WP_158762567.1		MoaD/ThiS family protein			FAZ97_RS30760	270	89	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	108575	109693	+							FAZ97_RS30765	1119		old_locus_tag=FAZ97_30760
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	108575	109693	+	WP_158762568.1	WP_158762568.1		exo-alpha-sialidase			FAZ97_RS30765	1119	372	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	109736	110653	-							FAZ97_RS30770	918		old_locus_tag=FAZ97_30765
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	109736	110653	-	WP_158762569.1	WP_158762569.1		LysR family transcriptional regulator			FAZ97_RS30770	918	305	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	110793	112082	+							FAZ97_RS30775	1290		old_locus_tag=FAZ97_30770
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	110793	112082	+	WP_158762570.1	WP_158762570.1		MFS transporter			FAZ97_RS30775	1290	429	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	112157	113659	+							FAZ97_RS30780	1503		old_locus_tag=FAZ97_30775
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	112157	113659	+	WP_158762571.1	WP_158762571.1		M81 family metallopeptidase			FAZ97_RS30780	1503	500	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	113868	114188	+							FAZ97_RS30785	321		old_locus_tag=FAZ97_30780
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	113868	114188	+	WP_158762572.1	WP_158762572.1		DUF4148 domain-containing protein			FAZ97_RS30785	321	106	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	114323	114724	+							FAZ97_RS30790	402		old_locus_tag=FAZ97_30785
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	114323	114724	+	WP_158762573.1	WP_158762573.1		DNA-binding protein			FAZ97_RS30790	402	133	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	114912	115355	+							FAZ97_RS30795	444		old_locus_tag=FAZ97_30790
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	114912	115355	+	WP_158762574.1	WP_158762574.1		hypothetical protein			FAZ97_RS30795	444	147	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	115445	117562	+							FAZ97_RS30800	2118		old_locus_tag=FAZ97_30795
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	115445	117562	+	WP_158762575.1	WP_158762575.1		phospholipase C, phosphocholine-specific			FAZ97_RS30800	2118	705	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	117646	117936	-							FAZ97_RS30805	291		old_locus_tag=FAZ97_30800
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	117646	117936	-	WP_158762576.1	WP_158762576.1		hypothetical protein			FAZ97_RS30805	291	96	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	117983	118465	-							FAZ97_RS30810	483		old_locus_tag=FAZ97_30805
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	117983	118465	-	WP_233271982.1	WP_233271982.1		Spy/CpxP family protein refolding chaperone			FAZ97_RS30810	483	160	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	118616	120001	+							FAZ97_RS30815	1386		old_locus_tag=FAZ97_30810
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	118616	120001	+	WP_233271983.1	WP_233271983.1		phospholipase A			FAZ97_RS30815	1386	461	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	120045	120422	-							FAZ97_RS30820	378		old_locus_tag=FAZ97_30815
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	120045	120422	-	WP_158762577.1	WP_158762577.1		VOC family protein			FAZ97_RS30820	378	125	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	120595	120855	+							FAZ97_RS30825	261		old_locus_tag=FAZ97_30820
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	120595	120855	+	WP_158762578.1	WP_158762578.1		DUF2934 domain-containing protein			FAZ97_RS30825	261	86	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	120929	121192	-							FAZ97_RS30830	264		old_locus_tag=FAZ97_30825
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	120929	121192	-	WP_158762579.1	WP_158762579.1		hypothetical protein			FAZ97_RS30830	264	87	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	121475	122263	+							FAZ97_RS30835	789		old_locus_tag=FAZ97_30830
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	121475	122263	+	WP_158762580.1	WP_158762580.1		hypothetical protein			FAZ97_RS30835	789	262	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	122287	123957	-							FAZ97_RS30840	1671		old_locus_tag=FAZ97_30835
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	122287	123957	-	WP_158762581.1	WP_158762581.1		tannase/feruloyl esterase family alpha/beta hydrolase			FAZ97_RS30840	1671	556	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	123954	125069	-							FAZ97_RS30845	1116		old_locus_tag=FAZ97_30840
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	123954	125069	-	WP_158762582.1	WP_158762582.1		OpgC domain-containing protein			FAZ97_RS30845	1116	371	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	125296	125772	-							FAZ97_RS30850	477		old_locus_tag=FAZ97_30845
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	125296	125772	-	WP_158762583.1	WP_158762583.1		VOC family protein			FAZ97_RS30850	477	158	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	125873	126133	-							FAZ97_RS30855	261		old_locus_tag=FAZ97_30850
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	125873	126133	-	WP_158762584.1	WP_158762584.1		hypothetical protein			FAZ97_RS30855	261	86	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	126258	127175	-							FAZ97_RS30860	918		old_locus_tag=FAZ97_30855
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	126258	127175	-	WP_158762585.1	WP_158762585.1		AraC family transcriptional regulator			FAZ97_RS30860	918	305	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	127371	128270	+							FAZ97_RS30865	900		old_locus_tag=FAZ97_30860
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	127371	128270	+	WP_158762586.1	WP_158762586.1		EamA family transporter			FAZ97_RS30865	900	299	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	128278	129126	-							FAZ97_RS30870	849		old_locus_tag=FAZ97_30865
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	128278	129126	-	WP_158762587.1	WP_158762587.1		hypothetical protein			FAZ97_RS30870	849	282	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	129519	129908	+							FAZ97_RS30875	390		old_locus_tag=FAZ97_30870
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	129519	129908	+	WP_158762588.1	WP_158762588.1		hypothetical protein			FAZ97_RS30875	390	129	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	129958	130830	-							FAZ97_RS30880	873		old_locus_tag=FAZ97_30875
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	129958	130830	-	WP_158762589.1	WP_158762589.1		LysR family transcriptional regulator			FAZ97_RS30880	873	290	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	130935	132008	+							FAZ97_RS30885	1074		old_locus_tag=FAZ97_30880
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	130935	132008	+	WP_158762590.1	WP_158762590.1		alkene reductase			FAZ97_RS30885	1074	357	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	132084	133247	-							FAZ97_RS30890	1164		old_locus_tag=FAZ97_30885
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	132084	133247	-	WP_158762591.1	WP_158762591.1		aromatic ring-hydroxylating dioxygenase subunit alpha			FAZ97_RS30890	1164	387	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	133257	134030	-							FAZ97_RS30895	774		old_locus_tag=FAZ97_30890
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	133257	134030	-	WP_158762592.1	WP_158762592.1		siderophore ferric iron reductase			FAZ97_RS30895	774	257	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	134033	135898	-							FAZ97_RS30900	1866		old_locus_tag=FAZ97_30895
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	134033	135898	-	WP_158763332.1	WP_158763332.1		IucA/IucC family siderophore biosynthesis protein			FAZ97_RS30900	1866	621	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	135947	136546	-							FAZ97_RS30905	600		old_locus_tag=FAZ97_30900
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	135947	136546	-	WP_158762593.1	WP_158762593.1		acetyltransferase			FAZ97_RS30905	600	199	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	136536	137759	-							FAZ97_RS30910	1224		
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	136536	137759	-	WP_158762594.1	WP_158762594.1		MFS transporter			FAZ97_RS30910	1224	407	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	137756	139111	-							FAZ97_RS30915	1356		old_locus_tag=FAZ97_30910
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	137756	139111	-	WP_199272224.1	WP_199272224.1		SidA/IucD/PvdA family monooxygenase			FAZ97_RS30915	1356	451	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	139611	140078	-							FAZ97_RS30920	468		old_locus_tag=FAZ97_30915
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	139611	140078	-	WP_158762596.1	WP_158762596.1		YaiI/YqxD family protein			FAZ97_RS30920	468	155	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	140186	140776	-							FAZ97_RS30925	591		old_locus_tag=FAZ97_30920
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	140186	140776	-	WP_158762597.1	WP_158762597.1		dimethylsulfoniopropionate lyase			FAZ97_RS30925	591	196	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	140813	141739	-							FAZ97_RS30930	927		old_locus_tag=FAZ97_30925
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	140813	141739	-	WP_158763333.1	WP_158763333.1		LysR substrate-binding domain-containing protein			FAZ97_RS30930	927	308	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	4	NZ_CP046912.1	141934	143193	+							FAZ97_RS30935	1260		old_locus_tag=FAZ97_30930
